product_id,product_title,merchant_id,category_label,product_code,number_of_views,merchant_rating,listing_date
9469,Surface Laptop 12,222,Laptops,PRD009469,28678,4.5,2025-08-07
34389,Harman Kardon Onyx 11,433,Speakers,PRD034389,4509,4.2,2025-09-11
18809,Fossil Gen 9 Smartwatch,814,Smartwatches,PRD018809,1012,3.2,2024-03-01
9352,MSI Gaming Laptop GF14,362,Laptops,PRD009352,44352,3.5,2025-08-19
22810,Fujifilm X-T7 Camera,726,Cameras,PRD022810,23504,4.0,2025-03-13
29838,Sony BRAVIA 15 Inch LED,605,TVs,PRD029838,1126,4.4,2024-01-31
3379,Motorola Moto G6,761,Mobile Phones,PRD003379,44706,4.6,2025-06-02
30133,Steam Deck 6GB,278,Gaming Consoles,PRD030133,22893,3.3,2025-08-27
18545,Amazfit GTR 7 Pro,499,Smartwatches,PRD018545,11076,4.6,2025-11-22
18066,Fitbit Versa 1,110,Smartwatches,PRD018066,36690,4.7,2024-04-06
1111,Samsung Galaxy 12 64GB,765,Mobile Phones,PRD001111,4506,4.6,2024-03-04
38227,HP LaserJet Pro M11 Printer,454,Computer Accessories,PRD038227,15907,4.3,2025-11-10
15008,Xiaomi Pad 5,784,Tablets,PRD015008,44370,4.3,2024-04-07
25459,Olympus OM-D E-M5,391,Cameras,PRD025459,42000,4.0,2025-05-13
29546,Panasonic 12 Inch LED TV,283,TVs,PRD029546,24766,4.4,2025-01-03
20795,Huawei Watch GT 2,376,Smartwatches,PRD020795,22255,4.6,2024-01-16
10388,Sennheiser HD 2 Over-Ear,829,Headphones,PRD010388,48534,3.1,2025-11-10
4977,Xiaomi Redmi A12 256GB,486,Mobile Phones,PRD004977,4990,3.7,2025-04-10
4546,Motorola Moto G5,659,Mobile Phones,PRD004546,27678,4.2,2024-06-28
5403,Acer Aspire 7 Intel Core i7,162,Laptops,PRD005403,12530,3.3,2025-09-14
8393,Dell Inspiron 11 Intel Core i9,776,Laptops,PRD008393,6944,3.7,2025-12-03
12395,JBL Tune 7 Wireless,191,Headphones,PRD012395,7276,3.5,2024-07-19
2374,Nokia 10 Dual SIM,122,Mobile Phones,PRD002374,20753,3.8,2024-11-27
29009,Sharp AQUOS 6 Inch,560,TVs,PRD029009,23124,4.4,2024-04-11
32286,Xbox One 2 Edition,774,Gaming Consoles,PRD032286,43254,4.2,2024-04-10
31530,Nintendo Switch Lite,131,Gaming Consoles,PRD031530,33006,3.7,2024-10-30
26073,Philips 3 Inch Ambilight TV,732,TVs,PRD026073,48810,3.1,2024-09-07
5315,ASUS VivoBook 9 AMD Ryzen 7,147,Laptops,PRD005315,42528,4.0,2025-04-11
30444,Valve Steam Deck,703,Gaming Consoles,PRD030444,8605,4.7,2024-09-30
5878,HP Pavilion 11 AMD Ryzen 3,238,Laptops,PRD005878,19897,4.8,2024-02-15
31074,Nintendo Switch 4,369,Gaming Consoles,PRD031074,16341,3.3,2024-08-17
3661,OPPO Reno11,700,Mobile Phones,PRD003661,20618,4.7,2024-04-16
9347,ASUS VivoBook 7 AMD Ryzen 3,917,Laptops,PRD009347,11533,4.4,2024-03-01
6702,HP Pavilion 13 AMD Ryzen 9,203,Laptops,PRD006702,5515,3.8,2025-01-03
8120,MSI Gaming Laptop GF4,867,Laptops,PRD008120,29230,4.8,2024-04-19
1371,OPPO Reno3,435,Mobile Phones,PRD001371,40188,3.6,2024-11-24
4788,Google Pixel 2,180,Mobile Phones,PRD004788,46305,4.7,2024-02-16
15651,Nokia T8 Tablet,364,Tablets,PRD015651,10165,3.8,2025-01-10
25167,Nikon COOLPIX P3,453,Cameras,PRD025167,3449,4.7,2024-04-22
30561,Valve Steam Deck,462,Gaming Consoles,PRD030561,15614,4.1,2025-10-15
10468,Apple AirPods 13,575,Headphones,PRD010468,21652,3.0,2024-03-27
16579,TCL TAB 1 WiFi,463,Tablets,PRD016579,23701,3.7,2025-12-20
24288,Canon EOS 6 Digital Camera,518,Cameras,PRD024288,6631,3.8,2024-07-13
7259,HP Pavilion 13 AMD Ryzen 9,132,Laptops,PRD007259,15419,4.0,2025-10-27
24375,Sony Alpha 2 Mirrorless,362,Cameras,PRD024375,7014,3.3,2025-02-17
16562,Xiaomi Pad 2,268,Tablets,PRD016562,16365,4.5,2025-11-08
34180,JBL Flip 12 Bluetooth Speaker,516,Speakers,PRD034180,15617,3.1,2024-10-09
33907,Ultimate Ears BOOM 4,851,Speakers,PRD033907,2804,3.4,2024-09-24
6942,MSI Gaming Laptop GF15,950,Laptops,PRD006942,17394,3.9,2024-01-20
29728,Sharp AQUOS 7 Inch,373,TVs,PRD029728,6883,5.0,2024-09-13
27989,LG 15 Inch OLED TV,798,TVs,PRD027989,18970,3.8,2025-10-12
35384,Sony SRS-XB5 Wireless,837,Speakers,PRD035384,10593,3.8,2025-10-18
15585,Xiaomi Pad 12,129,Tablets,PRD015585,5260,4.2,2024-01-27
32777,Valve Steam Deck,139,Gaming Consoles,PRD032777,9664,4.3,2024-06-29
15879,iPad 11 1TBGB WiFi,110,Tablets,PRD015879,49132,4.4,2025-02-15
28131,Sharp AQUOS 3 Inch,560,TVs,PRD028131,13932,3.4,2024-08-18
39298,HP LaserJet Pro M11 Printer,567,Computer Accessories,PRD039298,43142,3.5,2024-11-07
15619,TCL TAB 3 WiFi,561,Tablets,PRD015619,46005,4.4,2025-07-20
8334,MSI Gaming Laptop GF13,264,Laptops,PRD008334,46885,4.9,2024-07-26
22363,DJI Pocket 5 Gimbal Camera,605,Cameras,PRD022363,41005,4.7,2025-07-18
27581,Hisense 6 Inch 4K UHD,297,TVs,PRD027581,13074,4.0,2024-12-28
23604,Fujifilm X-T3 Camera,990,Cameras,PRD023604,10770,4.4,2025-06-08
31233,Xbox Series 10,921,Gaming Consoles,PRD031233,5819,3.9,2024-07-12
11431,Audio-Technica ATH-M8,783,Headphones,PRD011431,46839,4.6,2025-07-06
4651,iPhone 15 1TBGB,916,Mobile Phones,PRD004651,42279,4.1,2025-03-19
4684,Realme 9 Pro,324,Mobile Phones,PRD004684,47048,5.0,2025-02-28
20542,Apple Watch Series 15 GPS,828,Smartwatches,PRD020542,15556,4.5,2024-08-13
39105,Corsair K14 RGB Keyboard,770,Computer Accessories,PRD039105,4941,4.4,2024-10-17
34547,Bang & Olufsen Beosound 1,994,Speakers,PRD034547,27103,4.8,2024-03-23
3481,Realme 11 Pro,412,Mobile Phones,PRD003481,31158,4.4,2024-02-11
14788,Amazon Fire HD 4 Tablet,315,Tablets,PRD014788,29223,4.4,2024-08-20
18486,Huawei Watch GT 2,720,Smartwatches,PRD018486,840,3.6,2024-10-02
37876,Western Digital My Passport 12TB,209,Computer Accessories,PRD037876,14748,3.3,2025-08-18
7903,ASUS VivoBook 7 AMD Ryzen 3,421,Laptops,PRD007903,36919,4.6,2025-12-17
30586,Xbox Series 12,638,Gaming Consoles,PRD030586,26291,3.2,2025-05-14
26339,Toshiba 4 Inch Smart TV,121,TVs,PRD026339,2551,3.4,2024-06-23
8532,HP Pavilion 17 AMD Ryzen 9,182,Laptops,PRD008532,44439,4.9,2024-10-27
30840,Steam Deck 2GB,345,Gaming Consoles,PRD030840,11702,4.1,2024-01-11
10047,MacBook 13 M7 chip,114,Laptops,PRD010047,15369,4.6,2024-05-12
19640,Garmin Forerunner 5,489,Smartwatches,PRD019640,9737,4.9,2024-01-22
2602,Samsung Galaxy 11 256GB,645,Mobile Phones,PRD002602,29426,3.6,2024-11-25
21518,OPPO Watch 4 mm,768,Smartwatches,PRD021518,44759,3.1,2025-05-23
22537,Nikon COOLPIX P13,115,Cameras,PRD022537,48425,3.4,2025-06-03
12250,Apple AirPods 12,517,Headphones,PRD012250,28926,3.6,2025-03-20
27887,Sharp AQUOS 12 Inch,282,TVs,PRD027887,48827,4.8,2024-04-28
36076,Anker Soundcore 15,845,Speakers,PRD036076,1414,3.8,2025-04-17
15372,Amazon Fire HD 8 Tablet,744,Tablets,PRD015372,35220,4.7,2025-04-08
33729,Marshall Emberton Speaker,709,Speakers,PRD033729,9054,4.2,2024-12-03
32991,Amazon Echo 7th Gen,421,Speakers,PRD032991,41968,4.0,2024-12-08
31374,Xbox One 1 Edition,515,Gaming Consoles,PRD031374,41332,4.1,2024-06-23
1318,OnePlus A22 128GB,547,Mobile Phones,PRD001318,26225,4.5,2024-12-01
27954,TCL 10 Inch QLED Android TV,443,TVs,PRD027954,7870,4.8,2024-09-30
10461,Anker Soundcore Life Q11,105,Headphones,PRD010461,20523,4.2,2025-01-26
28999,Hisense 5 Inch 4K UHD,818,TVs,PRD028999,12307,4.1,2025-02-17
5312,Acer Aspire 5 Intel Core i9,734,Laptops,PRD005312,45235,3.2,2024-05-19
30306,Nintendo Switch 10,487,Gaming Consoles,PRD030306,23412,3.3,2024-04-07
8121,HP Pavilion 7 AMD Ryzen 3,631,Laptops,PRD008121,32193,4.2,2024-01-15
14548,ASUS ZenPad 8,275,Tablets,PRD014548,11542,3.6,2024-07-10
28482,Sharp AQUOS 15 Inch,952,TVs,PRD028482,44334,4.3,2025-09-24
30770,Xbox Series 11,985,Gaming Consoles,PRD030770,15319,3.9,2024-05-15
26704,LG 9 Inch OLED TV,646,TVs,PRD026704,38692,4.2,2024-05-26
37130,SanDisk Ultra 5GB USB,480,Computer Accessories,PRD037130,24357,4.5,2025-02-06
20684,Apple Watch Series 8 GPS,442,Smartwatches,PRD020684,31415,4.6,2025-10-27
8068,Lenovo ThinkPad 5 Intel i5,361,Laptops,PRD008068,1824,3.9,2025-06-14
3371,Samsung Galaxy A52 1TBGB,483,Mobile Phones,PRD003371,30179,3.2,2025-04-23
37369,Logitech MX Master 9 Mouse,589,Computer Accessories,PRD037369,6348,4.2,2024-02-08
29847,Xiaomi Mi TV 3 Inch,492,TVs,PRD029847,35269,3.9,2025-12-11
9822,Lenovo ThinkPad 15 Intel i3,332,Laptops,PRD009822,2286,4.0,2025-04-28
16132,TCL TAB 10 WiFi,338,Tablets,PRD016132,27509,3.7,2025-12-13
11113,Audio-Technica ATH-M5,193,Headphones,PRD011113,4522,4.2,2025-10-01
13549,ASUS ZenPad 3,655,Tablets,PRD013549,16272,4.8,2024-12-18
35523,Ultimate Ears BOOM 3,261,Speakers,PRD035523,46827,4.8,2025-06-28
13077,Anker Soundcore Life Q4,489,Headphones,PRD013077,35657,3.4,2025-11-25
32227,Xbox Series 13,562,Gaming Consoles,PRD032227,49445,4.5,2024-10-02
1084,Nokia 8 Dual SIM,552,Mobile Phones,PRD001084,44287,3.4,2024-09-03
11498,Sony WH-3 Wireless Headphones,405,Headphones,PRD011498,10319,3.8,2025-03-04
20796,OPPO Watch 15 mm,432,Smartwatches,PRD020796,26352,3.1,2024-10-27
4851,Google Pixel 13,494,Mobile Phones,PRD004851,11447,3.8,2025-11-03
17746,Fossil Gen 9 Smartwatch,459,Smartwatches,PRD017746,22979,3.1,2025-05-16
27501,Sharp AQUOS 6 Inch,230,TVs,PRD027501,25621,3.1,2025-07-21
31679,Nintendo Switch 12,229,Gaming Consoles,PRD031679,49402,4.9,2024-03-13
11432,Sony WH-6 Wireless Headphones,802,Headphones,PRD011432,46075,3.1,2025-02-02
33566,Ultimate Ears BOOM 13,743,Speakers,PRD033566,41536,3.6,2025-05-18
4607,Nokia 9 Dual SIM,624,Mobile Phones,PRD004607,43333,3.5,2024-06-28
16589,iPad 13 1TBGB WiFi,445,Tablets,PRD016589,31882,4.8,2025-09-18
38942,SanDisk Ultra 12GB USB,586,Computer Accessories,PRD038942,24329,3.0,2024-06-22
7153,MSI Gaming Laptop GF10,437,Laptops,PRD007153,19256,3.3,2025-10-06
2320,Realme 6 Pro,943,Mobile Phones,PRD002320,9428,3.0,2024-07-19
33940,Anker Soundcore 6,147,Speakers,PRD033940,35652,4.0,2024-04-25
11568,Apple AirPods 14,189,Headphones,PRD011568,46287,3.0,2024-08-26
25623,Sharp AQUOS 8 Inch,550,TVs,PRD025623,10128,4.7,2025-02-24
22764,DJI Pocket 15 Gimbal Camera,661,Cameras,PRD022764,3751,3.9,2024-12-23
6817,Razer Blade 11 Gaming,775,Laptops,PRD006817,45508,3.1,2024-03-16
25020,Olympus OM-D E-M4,325,Cameras,PRD025020,38879,4.4,2024-02-01
31038,Nintendo Switch Lite,894,Gaming Consoles,PRD031038,45251,3.9,2025-03-20
34808,Anker Soundcore 15,589,Speakers,PRD034808,10082,3.8,2025-08-02
19330,Xiaomi Mi Watch,820,Smartwatches,PRD019330,488,4.0,2025-01-02
29531,Sony BRAVIA 5 Inch LED,956,TVs,PRD029531,36929,4.9,2024-02-27
9360,Acer Aspire 15 Intel Core i7,766,Laptops,PRD009360,42641,4.5,2025-07-04
24641,Fujifilm X-T11 Camera,517,Cameras,PRD024641,29674,3.8,2024-08-09
17839,Samsung Galaxy Watch3,708,Smartwatches,PRD017839,27842,4.3,2024-09-09
18527,Garmin Forerunner 2,251,Smartwatches,PRD018527,20070,4.7,2024-08-24
9486,Dell Inspiron 9 Intel Core i7,681,Laptops,PRD009486,7346,4.3,2024-11-15
16480,Samsung Galaxy Tab 12 1TBGB,409,Tablets,PRD016480,10425,4.9,2025-07-05
1551,OPPO Reno7,323,Mobile Phones,PRD001551,28167,4.6,2024-08-12
8276,MacBook 11 M5 chip,484,Laptops,PRD008276,23707,3.8,2025-12-31
21860,Amazfit GTR 10 Pro,581,Smartwatches,PRD021860,41942,3.7,2025-08-31
15466,Amazon Fire HD 13 Tablet,803,Tablets,PRD015466,28030,3.1,2025-06-26
22718,Sony Alpha 6 Mirrorless,398,Cameras,PRD022718,10610,3.1,2025-05-16
3803,OnePlus X20 512GB,539,Mobile Phones,PRD003803,40093,3.2,2025-08-21
30162,PlayStation 14 Slim,886,Gaming Consoles,PRD030162,3568,4.3,2025-07-02
1149,OnePlus 11 1TBGB,980,Mobile Phones,PRD001149,29765,3.1,2025-05-06
20453,Fitbit Versa 5,248,Smartwatches,PRD020453,34108,4.8,2025-01-24
27479,Philips 14 Inch Ambilight TV,396,TVs,PRD027479,32129,3.5,2024-09-16
9684,Surface Laptop 15,595,Laptops,PRD009684,8324,3.2,2025-08-17
1094,Realme 14 Pro,836,Mobile Phones,PRD001094,33091,3.9,2024-06-18
29339,Sony BRAVIA 13 Inch LED,741,TVs,PRD029339,12748,3.4,2025-01-05
26483,Hisense 15 Inch 4K UHD,510,TVs,PRD026483,14790,4.0,2025-09-22
1914,OPPO Reno1,614,Mobile Phones,PRD001914,22769,3.8,2024-01-29
15846,Huawei MatePad 4 Pro,938,Tablets,PRD015846,28171,4.4,2025-01-22
25717,Philips 15 Inch Ambilight TV,627,TVs,PRD025717,17654,4.5,2024-09-07
33337,Bang & Olufsen Beosound 3,883,Speakers,PRD033337,16587,4.4,2025-08-02
27653,Philips 4 Inch Ambilight TV,372,TVs,PRD027653,25352,4.5,2024-09-13
20939,Garmin Forerunner 4,415,Smartwatches,PRD020939,35140,4.5,2024-02-09
18880,TicWatch Pro 13,154,Smartwatches,PRD018880,18080,4.5,2025-01-18
23743,Panasonic Lumix GH7,524,Cameras,PRD023743,47673,4.8,2025-11-03
36260,Harman Kardon Onyx 1,553,Speakers,PRD036260,44522,3.8,2025-07-08
24030,DJI Pocket 8 Gimbal Camera,362,Cameras,PRD024030,24713,4.0,2025-11-09
15393,iPad A52 64GB WiFi,419,Tablets,PRD015393,11361,3.4,2025-03-17
29719,Toshiba 3 Inch Smart TV,563,TVs,PRD029719,8614,3.5,2024-07-29
5885,MacBook 3 M3 chip,827,Laptops,PRD005885,15572,3.2,2025-01-22
11633,Sony WH-11 Wireless Headphones,659,Headphones,PRD011633,18705,4.1,2024-11-20
37400,Belkin USB-C Hub 10,624,Computer Accessories,PRD037400,41185,4.9,2024-02-19
27326,Sharp AQUOS 13 Inch,594,TVs,PRD027326,42550,3.5,2024-10-09
8873,Surface Laptop 8,240,Laptops,PRD008873,22699,3.0,2024-01-25
39019,Logitech MX Master 3 Mouse,272,Computer Accessories,PRD039019,3856,4.8,2024-07-18
5177,Xiaomi Redmi 13 32GB,210,Mobile Phones,PRD005177,34978,4.7,2025-11-09
32727,PlayStation 10 Slim,731,Gaming Consoles,PRD032727,8925,4.3,2025-02-26
31509,PlayStation 13 Console,705,Gaming Consoles,PRD031509,46783,3.4,2024-01-25
12548,Samsung Galaxy Buds8,281,Headphones,PRD012548,3455,3.4,2025-07-14
29427,TCL 4 Inch QLED Android TV,783,TVs,PRD029427,36053,4.0,2025-10-17
13333,Samsung Galaxy Buds2,886,Headphones,PRD013333,23027,4.8,2024-12-20
34817,JBL Flip 8 Bluetooth Speaker,819,Speakers,PRD034817,22626,4.6,2024-02-15
23576,Olympus OM-D E-M8,283,Cameras,PRD023576,33344,3.1,2024-03-11
32806,PlayStation 5 Console,339,Gaming Consoles,PRD032806,26711,5.0,2024-01-11
20163,TicWatch Pro 2,310,Smartwatches,PRD020163,26464,4.3,2024-10-26
28797,Sony BRAVIA 4 Inch LED,502,TVs,PRD028797,30222,4.6,2024-02-27
11121,Beats Studio 2,756,Headphones,PRD011121,31636,3.6,2024-08-21
5901,Dell Inspiron 3 Intel Core i9,518,Laptops,PRD005901,35497,4.2,2024-02-12
19383,Huawei Watch GT 4,223,Smartwatches,PRD019383,9102,3.5,2025-10-28
25238,Canon EOS 4 Digital Camera,271,Cameras,PRD025238,6253,3.6,2025-04-20
25916,LG 14 Inch OLED TV,263,TVs,PRD025916,45685,4.6,2024-01-07
29368,Sony BRAVIA 4 Inch LED,324,TVs,PRD029368,41747,3.7,2024-05-14
22952,Canon PowerShot G5 Mark II,742,Cameras,PRD022952,48860,3.4,2025-07-22
2967,Xiaomi Redmi X20 32GB,439,Mobile Phones,PRD002967,26701,4.8,2024-08-03
37292,Western Digital My Passport 7TB,524,Computer Accessories,PRD037292,47981,3.1,2024-10-28
10376,Anker Soundcore Life Q4,817,Headphones,PRD010376,40396,3.6,2025-05-21
32246,Valve Steam Deck,891,Gaming Consoles,PRD032246,44468,3.5,2024-01-29
39786,Dell UltraSharp 14inch Monitor,464,Computer Accessories,PRD039786,39646,5.0,2025-12-04
2634,Samsung Galaxy A12 64GB,302,Mobile Phones,PRD002634,18628,3.3,2025-04-07
24438,Canon PowerShot G9 Mark II,900,Cameras,PRD024438,7856,3.1,2024-01-13
28955,Toshiba 12 Inch Smart TV,289,TVs,PRD028955,31241,4.4,2024-10-02
20075,Amazfit GTR 9 Pro,862,Smartwatches,PRD020075,4635,4.3,2025-01-19
32355,Xbox Series 13,165,Gaming Consoles,PRD032355,26332,4.3,2025-07-31
36088,Anker Soundcore 1,297,Speakers,PRD036088,6825,3.7,2024-12-11
29414,Toshiba 8 Inch Smart TV,751,TVs,PRD029414,35736,3.3,2025-11-07
10671,Audio-Technica ATH-M7,861,Headphones,PRD010671,4685,4.1,2024-12-10
34765,Amazon Echo 3th Gen,463,Speakers,PRD034765,49385,3.4,2024-01-10
23630,Panasonic Lumix GH10,496,Cameras,PRD023630,9252,4.8,2024-01-25
18310,Amazfit GTR 11 Pro,259,Smartwatches,PRD018310,10161,3.6,2025-10-01
17827,TicWatch Pro 9,933,Smartwatches,PRD017827,27551,4.0,2024-11-30
21475,Garmin Forerunner 2,807,Smartwatches,PRD021475,20009,4.5,2025-07-23
37217,Razer BlackWidow 3 Keyboard,749,Computer Accessories,PRD037217,49562,4.2,2025-02-27
11330,Sennheiser HD 15 Over-Ear,362,Headphones,PRD011330,3663,3.7,2024-10-07
24311,Olympus OM-D E-M8,786,Cameras,PRD024311,42443,3.6,2025-03-15
22070,Garmin Forerunner 10,314,Smartwatches,PRD022070,17616,4.2,2025-05-27
23275,Olympus OM-D E-M4,358,Cameras,PRD023275,18128,3.5,2025-07-31
27772,LG 9 Inch OLED TV,251,TVs,PRD027772,49723,4.1,2024-01-15
15761,Samsung Galaxy Tab X10 512GB,929,Tablets,PRD015761,7361,3.3,2024-12-12
27596,Philips 13 Inch Ambilight TV,464,TVs,PRD027596,16990,4.5,2024-01-02
32266,Valve Steam Deck,437,Gaming Consoles,PRD032266,31331,3.1,2025-12-13
18716,Apple Watch Series 5 GPS,257,Smartwatches,PRD018716,37267,4.9,2024-12-25
10224,ASUS VivoBook 17 AMD Ryzen 5,482,Laptops,PRD010224,2208,3.1,2025-05-01
6149,HP Pavilion 5 AMD Ryzen 5,344,Laptops,PRD006149,43055,3.7,2025-12-02
16115,Amazon Fire HD 13 Tablet,983,Tablets,PRD016115,22035,3.6,2024-03-22
20650,Fitbit Versa 13,935,Smartwatches,PRD020650,38767,3.6,2025-11-25
11522,Jabra Elite 4,681,Headphones,PRD011522,2892,4.6,2024-10-29
20072,Apple Watch Series 2 GPS,891,Smartwatches,PRD020072,5183,3.4,2024-06-23
19098,Fossil Gen 2 Smartwatch,764,Smartwatches,PRD019098,10016,3.5,2024-12-15
32796,Retro Gaming Console 8,712,Gaming Consoles,PRD032796,21054,4.8,2025-01-17
26367,Sharp AQUOS 6 Inch,538,TVs,PRD026367,44481,4.5,2025-08-29
39357,Belkin USB-C Hub 5,274,Computer Accessories,PRD039357,33032,3.2,2025-06-24
32045,Valve Steam Deck,750,Gaming Consoles,PRD032045,47093,3.0,2024-11-19
7037,Dell Inspiron 15 Intel Core i5,781,Laptops,PRD007037,35199,3.5,2025-05-18
9523,Lenovo ThinkPad 5 Intel i9,931,Laptops,PRD009523,33894,3.3,2025-01-25
24681,Canon EOS 1 Digital Camera,583,Cameras,PRD024681,19893,3.1,2025-09-04
14065,Nokia T2 Tablet,925,Tablets,PRD014065,32350,4.0,2025-10-12
21239,TicWatch Pro 4,702,Smartwatches,PRD021239,1050,4.5,2024-03-27
26911,LG 7 Inch OLED TV,224,TVs,PRD026911,26087,4.8,2025-03-02
33065,Bose SoundLink 11 Speaker,718,Speakers,PRD033065,21817,4.1,2024-07-21
13090,Anker Soundcore Life Q13,941,Headphones,PRD013090,33860,3.2,2024-05-25
15241,iPad 15 32GB WiFi,684,Tablets,PRD015241,8547,4.0,2024-07-30
17007,Samsung Galaxy Tab A32 32GB,212,Tablets,PRD017007,14889,4.5,2025-07-12
11907,Anker Soundcore Life Q9,732,Headphones,PRD011907,46703,3.5,2024-05-31
22648,Fujifilm X-T14 Camera,626,Cameras,PRD022648,37197,3.6,2025-12-08
35559,Sonos One (Gen 12),146,Speakers,PRD035559,32023,3.3,2025-07-20
15333,Lenovo Tab MA32 512GB,388,Tablets,PRD015333,789,4.6,2024-01-17
20328,Samsung Galaxy Watch3,863,Smartwatches,PRD020328,44800,4.4,2024-05-07
16053,Samsung Galaxy Tab 11 128GB,977,Tablets,PRD016053,45367,3.1,2025-06-18
28013,Philips 14 Inch Ambilight TV,314,TVs,PRD028013,11261,4.9,2024-03-09
4600,Nokia 8 Dual SIM,617,Mobile Phones,PRD004600,18792,4.0,2025-10-24
3818,Google Pixel 9,918,Mobile Phones,PRD003818,33048,3.6,2024-12-11
25992,TCL 3 Inch QLED Android TV,883,TVs,PRD025992,49675,3.1,2025-01-04
1950,Google Pixel 13,107,Mobile Phones,PRD001950,35937,3.7,2024-11-05
6362,MacBook 17 M7 chip,985,Laptops,PRD006362,19831,4.7,2025-12-29
25414,Panasonic Lumix GH12,862,Cameras,PRD025414,30659,3.1,2024-11-22
6480,MacBook 17 M7 chip,613,Laptops,PRD006480,6414,4.3,2024-11-14
26285,Sharp AQUOS 11 Inch,898,TVs,PRD026285,16748,3.4,2024-01-09
32864,Xbox One 1 Edition,197,Gaming Consoles,PRD032864,46465,3.4,2025-05-19
7385,Razer Blade 4 Gaming,469,Laptops,PRD007385,36644,3.9,2025-06-01
16169,iPad 11 128GB WiFi,983,Tablets,PRD016169,4212,4.1,2024-12-30
38747,TP-Link Archer 13 WiFi Router,304,Computer Accessories,PRD038747,17290,4.6,2024-04-04
34258,Sonos One (Gen 14),876,Speakers,PRD034258,32774,3.2,2024-03-14
26031,Sony BRAVIA 3 Inch LED,751,TVs,PRD026031,38308,3.2,2024-08-05
14246,Nokia T3 Tablet,584,Tablets,PRD014246,29825,4.4,2024-11-06
19318,Apple Watch Series 14 GPS,156,Smartwatches,PRD019318,30355,4.0,2025-08-11
23835,Nikon D6 DSLR,392,Cameras,PRD023835,44463,5.0,2025-07-24
23640,DJI Pocket 11 Gimbal Camera,487,Cameras,PRD023640,47516,4.2,2024-01-31
22538,GoPro HERO9,257,Cameras,PRD022538,26875,3.5,2025-07-04
16463,iPad X20 256GB WiFi,886,Tablets,PRD016463,24825,4.4,2025-04-21
32908,PlayStation 8 Slim,682,Gaming Consoles,PRD032908,3686,4.7,2025-01-23
31345,Steam Deck 15GB,359,Gaming Consoles,PRD031345,27237,3.4,2025-09-01
19447,Fossil Gen 6 Smartwatch,967,Smartwatches,PRD019447,33884,4.9,2025-10-19
27933,Samsung 11 Inch 4K Smart TV,451,TVs,PRD027933,26726,4.9,2025-09-04
15046,Lenovo Tab MA32 1TBGB,750,Tablets,PRD015046,1923,3.7,2024-11-11
8316,ASUS VivoBook 15 AMD Ryzen 7,690,Laptops,PRD008316,27155,4.0,2025-04-11
2965,Samsung Galaxy A12 128GB,195,Mobile Phones,PRD002965,20234,3.0,2024-12-31
30893,PlayStation 11 Slim,725,Gaming Consoles,PRD030893,23726,4.6,2024-10-29
1987,Xiaomi Redmi A12 64GB,209,Mobile Phones,PRD001987,31819,3.4,2025-11-29
19409,Samsung Galaxy Watch14,669,Smartwatches,PRD019409,5488,4.9,2025-12-16
10357,Jabra Elite 6,388,Headphones,PRD010357,22665,3.9,2024-05-07
28524,Panasonic 2 Inch LED TV,271,TVs,PRD028524,22205,4.6,2024-03-11
14554,Lenovo Tab MA52 1TBGB,599,Tablets,PRD014554,18646,4.0,2025-11-01
12761,Samsung Galaxy Buds12,279,Headphones,PRD012761,15591,3.3,2025-04-04
5963,Razer Blade 5 Gaming,875,Laptops,PRD005963,23127,3.4,2024-04-11
5127,iPhone 15 1TBGB,225,Mobile Phones,PRD005127,2809,3.6,2025-10-30
22635,GoPro HERO12,535,Cameras,PRD022635,30952,4.9,2025-02-25
8681,Acer Aspire 17 Intel Core i5,547,Laptops,PRD008681,34191,3.4,2024-04-06
30362,Steam Deck 3GB,596,Gaming Consoles,PRD030362,18472,3.9,2025-01-31
3928,Motorola Moto G1,297,Mobile Phones,PRD003928,44027,4.5,2024-12-14
16496,Lenovo Tab M14 1TBGB,992,Tablets,PRD016496,15804,4.1,2024-05-21
33168,Anker Soundcore 12,664,Speakers,PRD033168,7006,4.7,2025-05-20
29858,Philips 14 Inch Ambilight TV,896,TVs,PRD029858,44154,3.3,2024-11-11
7954,LG Gram 3 Ultra-Lightweight,341,Laptops,PRD007954,44422,3.7,2024-01-25
39055,Corsair K12 RGB Keyboard,739,Computer Accessories,PRD039055,10555,3.4,2024-08-22
37722,Corsair K4 RGB Keyboard,705,Computer Accessories,PRD037722,42078,4.1,2024-02-12
39848,HP LaserJet Pro M5 Printer,506,Computer Accessories,PRD039848,9775,4.8,2025-05-18
8026,ASUS VivoBook 17 AMD Ryzen 9,716,Laptops,PRD008026,16243,4.3,2024-04-16
21529,Samsung Galaxy Watch2,327,Smartwatches,PRD021529,23119,4.9,2025-08-28
35311,JBL Flip 1 Bluetooth Speaker,287,Speakers,PRD035311,1458,4.6,2024-11-25
2593,Motorola Moto G2,990,Mobile Phones,PRD002593,18186,4.1,2024-08-13
5383,Razer Blade 4 Gaming,277,Laptops,PRD005383,10291,3.7,2025-06-17
18084,Huawei Watch GT 12,875,Smartwatches,PRD018084,39158,4.6,2025-06-14
18701,Apple Watch Series 7 GPS,833,Smartwatches,PRD018701,30885,3.2,2024-07-04
8443,Surface Laptop 3,698,Laptops,PRD008443,26953,4.0,2025-07-19
27938,Toshiba 2 Inch Smart TV,965,TVs,PRD027938,3075,4.7,2024-10-13
